366535,140.95,31,Historical,4369.45,238676082.3499994,342631947.65999997,0.6965961113084589,B,12080,560,11595,FF,R,FF,FFRFF,Seasonal,B/Seasonal,13
61240,19.99,210,Historical,4197.9,243082035.52999893,342631947.65999997,0.7094552542170228,B,13685,9173,4918,FF,F,M,FFFM,F,B/F,4
913912,93.94,26,Historical,2442.44,294730057.38999987,342631947.65999997,0.8601943263109427,C,4703,9519,14268,M,F,FF,MFFF,F,C/F,5
538466,289.0,81,Historical,23409.0,50116006.749999925,342631947.65999997,0.14626775784414292,A,14954,278,2160,FF,R,R,FFRR,R,A/R,9
623173,75.0,16,Historical,1200.0,331360008.55999744,342631947.65999997,0.9671019028523636,C,1162,13632,6589,R,FF,M,RFFM,Seasonal,C/Seasonal,14
617662,86.15,72,Historical,6202.8,198066475.36999914,342631947.65999997,0.578073576392077,A,13266,7321,8119,FF,M,F,FFMF,F,A/F,3
55085,68.8,43,Historical,2958.4,278480260.86999947,342631947.65999997,0.8127679358911989,B,11463,4477,11753,FF,M,FF,FFMFF,F,B/F,4
542611,96.95,55,Historical,5332.25,215787920.83999935,342631947.65999997,0.629795097374077,B,7823,12598,5705,F,FF,M,FFFM,F,B/F,4
54882,325.95,66,Historical,21512.7,57921841.76999989,342631947.65999997,0.1690497402988142,A,8368,13892,8865,F,FF,F,FFFF,F,A/F,3
529922,70.0,39,Historical,2730.0,285429456.5800002,342631947.65999997,0.8330497448627796,B,2098,14687,7121,R,FF,M,RFFM,Seasonal,B/Seasonal,13
577058,147.95,32,Historical,4734.4,229916708.06999937,342631947.65999997,0.6710311447610542,B,7392,6825,1706,M,M,R,MMR,Seasonal,B/Seasonal,13
905223,49.95,31,Historical,1548.45,322389371.4099992,342631947.65999997,0.9409203479469817,C,2248,10978,5482,R,F,M,RFM,Seasonal,C/Seasonal,14
876669,44.0,20,Historical,880.0,338026707.01999843,342631947.65999997,0.9865592199692615,C,14092,14324,2670,FF,FF,R,FFFFR,Seasonal,C/Seasonal,14
625252,32.6,60,Historical,1956.0,310075009.0699997,342631947.65999997,0.9049798513759519,C,7099,9306,4491,M,F,M,MFM,M,C/M,8
866301,77.6,51,Historical,3957.6,249563218.259999,342631947.65999997,0.7283711281577432,B,8985,7652,14708,F,F,FF,FFFF,F,B/F,4
607514,126.0,44,Historical,5544.0,211159443.82999912,342631947.65999997,0.6162865000538028,B,3317,10089,12713,R,F,FF,RFFF,Seasonal,B/Seasonal,13
248137,56.0,104,Historical,5824.0,205280952.11999887,342631947.65999997,0.5991296302693377,A,13455,4447,5331,FF,M,M,FFMM,F,A/F,3
192048,50.0,52,Historical,2600.0,289582126.80000013,342631947.65999997,0.8451696602657667,B,8184,2455,1235,F,R,R,FRR,R,B/R,10
2664423,159.0,15,Historical,2385.0,296442531.29999936,342631947.65999997,0.865192324663679,C,6435,7189,13556,M,M,FF,MMFF,F,C/F,5
542380,132.95,18,Historical,2393.1,296270519.3599994,342631947.65999997,0.8646902934281953,C,13,8907,3286,R,F,R,RFR,R,C/R,11
52530,426.95,88,Historical,37571.6,20028560.99,342631947.65999997,0.05845503061458446,A,11918,13330,11503,FF,FF,FF,FFFFFF,FF,A/FF,0
630979,90.0,21,Historical,1890.0,312000626.07000047,342631947.65999997,0.9105999256660224,C,6336,8337,567,M,F,R,MFR,Seasonal,C/Seasonal,14
244013,283.95,49,Historical,13913.55,102332582.98000005,342631947.65999997,0.2986662034258013,A,8312,8125,9193,F,F,F,FFF,F,A/F,3
251814,93.0,30,Historical,2790.0,283639845.47000015,342631947.65999997,0.8278266151394067,B,6101,6500,10367,M,M,F,MMF,M,B/M,7
537793,63.95,92,Historical,5883.400000000001,204127465.1999988,342631947.65999997,0.5957630822055107,A,14874,10775,9474,FF,F,F,FFFF,F,A/F,3
868057,100.0,28,Historical,2800.0,283298629.08999985,342631947.65999997,0.8268307465920322,B,6348,7933,7925,M,F,F,MFF,F,B/F,4
50898,140.0,137,Historical,19180.0,68350899.25999992,342631947.65999997,0.19948781696161555,A,13029,10805,8196,FF,F,F,FFFF,F,A/F,3
